사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
2021-02-09,2호선,당산,17329,20166,2021-02-12
2021-02-09,2호선,영등포구청,22894,22968,2021-02-12
2021-02-09,2호선,문래,20792,21023,2021-02-12
2021-02-09,2호선,신도림,45582,44026,2021-02-12
2021-02-09,2호선,대림(구로구청),23385,24157,2021-02-12
2021-02-09,2호선,구로디지털단지,59108,58857,2021-02-12
2021-02-09,2호선,신대방,24716,23878,2021-02-12
2021-02-09,2호선,신림,59181,57003,2021-02-12
2021-02-09,2호선,봉천,22940,21227,2021-02-12
2021-02-09,2호선,서울대입구(관악구청),44544,42736,2021-02-12
2021-02-09,2호선,낙성대(강감찬),25551,24479,2021-02-12
2021-02-09,2호선,사당,33206,36177,2021-02-12
2021-02-09,2호선,방배,15759,16541,2021-02-12
2021-02-09,2호선,서초,20975,20286,2021-02-12
2021-02-09,2호선,교대(법원.검찰청),33276,37435,2021-02-12
2021-02-09,2호선,강남,83006,81087,2021-02-12
2021-02-09,2호선,역삼,49620,53838,2021-02-12
2021-02-09,2호선,선릉,54922,48689,2021-02-12
2021-02-09,2호선,삼성(무역센터),48467,48725,2021-02-12
2021-02-09,2호선,종합운동장,6035,6492,2021-02-12
2021-02-09,2호선,잠실새내,19819,19715,2021-02-12
2021-02-09,2호선,잠실(송파구청),60840,60182,2021-02-12
2021-02-09,2호선,잠실나루,13744,13367,2021-02-12
2021-02-09,2호선,강변(동서울터미널),27752,29142,2021-02-12
2021-02-09,2호선,구의(광진구청),22834,22563,2021-02-12
2021-02-09,2호선,건대입구,30004,31317,2021-02-12
2021-02-09,2호선,성수,34060,36994,2021-02-12
2021-02-09,2호선,뚝섬,20241,21614,2021-02-12
2021-02-09,2호선,한양대,6073,6257,2021-02-12
2021-02-09,2호선,왕십리(성동구청),14412,11975,2021-02-12
2021-02-09,2호선,상왕십리,13162,12853,2021-02-12
2021-02-09,2호선,신당,13325,13920,2021-02-12
2021-02-09,2호선,동대문역사문화공원(DDP),10161,11092,2021-02-12
2021-02-09,2호선,을지로4가,13111,12733,2021-02-12
2021-02-09,2호선,을지로3가,20270,19755,2021-02-12
2021-02-09,2호선,을지로입구,37763,37775,2021-02-12
2021-02-09,2호선,시청,23298,22429,2021-02-12
2021-02-09,1호선,청량리(서울시립대입구),21703,21774,2021-02-12
2021-02-09,1호선,제기동,18943,19862,2021-02-12
2021-02-09,1호선,신설동,13327,12899,2021-02-12
2021-02-09,1호선,동대문,10423,9627,2021-02-12
2021-02-09,1호선,종로5가,21550,21142,2021-02-12
2021-02-09,1호선,종로3가,23176,20834,2021-02-12
2021-02-09,1호선,종각,32548,30943,2021-02-12
2021-02-09,1호선,시청,20063,19848,2021-02-12
2021-02-09,1호선,동묘앞,7481,7614,2021-02-12
2021-02-09,1호선,서울역,36135,36127,2021-02-12
2021-02-09,중앙선,팔당,677,708,2021-02-12
2021-02-09,중앙선,도심,2225,1725,2021-02-12
2021-02-09,중앙선,덕소,5031,5051,2021-02-12
2021-02-09,중앙선,양정,683,578,2021-02-12
2021-02-09,중앙선,도농,9113,8272,2021-02-12
2021-02-09,중앙선,구리,12427,12676,2021-02-12
2021-02-09,중앙선,양원,1222,1197,2021-02-12
2021-02-09,중앙선,망우,6932,6867,2021-02-12
2021-02-09,중앙선,상봉(시외버스터미널),5357,5632,2021-02-12
2021-02-09,중앙선,중랑,5041,4815,2021-02-12
2021-02-09,중앙선,회기,21432,19977,2021-02-12
2021-02-09,장항선,신창(순천향대),830,783,2021-02-12
2021-02-09,장항선,온양온천,3715,3739,2021-02-12
2021-02-09,장항선,배방,879,837,2021-02-12
2021-02-09,장항선,아산,2200,2298,2021-02-12
2021-02-09,장항선,쌍용(나사렛대),1629,1502,2021-02-12
2021-02-09,장항선,봉명,1139,1063,2021-02-12
2021-02-09,일산선,대화,12084,9676,2021-02-12
2021-02-09,일산선,주엽,8286,8348,2021-02-12
2021-02-09,일산선,정발산,6856,6734,2021-02-12
2021-02-09,일산선,마두,7027,7322,2021-02-12
2021-02-09,일산선,백석,9646,9654,2021-02-12
2021-02-09,일산선,대곡,1522,1139,2021-02-12
2021-02-09,일산선,화정,16036,16657,2021-02-12
2021-02-09,일산선,원당,10463,10123,2021-02-12
2021-02-09,일산선,삼송,17457,17095,2021-02-12
2021-02-09,일산선,원흥,8867,8500,2021-02-12
2021-02-09,우이신설선,신설동,2089,1923,2021-02-12
2021-02-09,우이신설선,보문,1367,1411,2021-02-12
2021-02-09,우이신설선,성신여대입구(돈암),2971,3246,2021-02-12
2021-02-09,우이신설선,정릉,4194,3995,2021-02-12
2021-02-09,우이신설선,북한산보국문,5301,5136,2021-02-12
2021-02-09,우이신설선,솔샘,5314,5092,2021-02-12
2021-02-09,우이신설선,삼양사거리,2240,2340,2021-02-12
2021-02-09,우이신설선,삼양,1889,1952,2021-02-12
2021-02-09,분당선,수원,7189,5939,2021-02-12
2021-02-09,분당선,서울숲,8493,8461,2021-02-12
2021-02-09,분당선,압구정로데오,18838,19744,2021-02-12
2021-02-09,분당선,강남구청,9555,10971,2021-02-12
2021-02-09,분당선,선정릉,8172,8602,2021-02-12
2021-02-09,분당선,가천대,5838,6540,2021-02-12
2021-02-10,안산선,안산,11720,11260,2021-02-13
2021-02-10,안산선,정왕,7310,7216,2021-02-13
2021-02-10,안산선,오이도,7561,7287,2021-02-13
2021-02-10,안산선,수리산,3765,2673,2021-02-13
2021-02-10,우이신설선,북한산우이,1933,1858,2021-02-13
2021-02-10,우이신설선,솔밭공원,2109,2119,2021-02-13
2021-02-10,우이신설선,4.19민주묘지,2413,2266,2021-02-13
2021-02-10,우이신설선,가오리,3625,3598,2021-02-13
2021-02-10,우이신설선,화계,3008,2872,2021-02-13
2021-02-10,우이신설선,삼양,1847,2009,2021-02-13
2021-02-10,우이신설선,삼양사거리,2108,2270,2021-02-13
2021-02-10,우이신설선,솔샘,5108,4712,2021-02-13
2021-02-10,우이신설선,북한산보국문,5177,4890,2021-02-13
2021-02-10,우이신설선,정릉,4147,3799,2021-02-13
2021-02-10,우이신설선,성신여대입구(돈암),3290,3567,2021-02-13
2021-02-10,우이신설선,보문,1426,1387,2021-02-13
2021-02-10,우이신설선,신설동,2048,1924,2021-02-13
2021-02-10,일산선,원흥,8278,7812,2021-02-13
2021-02-10,일산선,삼송,16533,16021,2021-02-13
2021-02-10,일산선,원당,9981,9650,2021-02-13
2021-02-10,일산선,화정,15196,15910,2021-02-13
2021-02-10,일산선,대곡,1512,1059,2021-02-13
2021-02-10,일산선,백석,9189,9436,2021-02-13
2021-02-10,일산선,마두,6682,6985,2021-02-13
2021-02-10,일산선,정발산,6880,6990,2021-02-13
2021-02-10,일산선,주엽,7754,8048,2021-02-13
2021-02-10,일산선,대화,11456,9373,2021-02-13
2021-02-10,장항선,봉명,1005,1003,2021-02-13
2021-02-10,장항선,쌍용(나사렛대),1601,1506,2021-02-13
2021-02-10,장항선,아산,2607,2859,2021-02-13
2021-02-10,장항선,배방,945,927,2021-02-13
2021-02-10,장항선,온양온천,3251,3602,2021-02-13
2021-02-10,장항선,신창(순천향대),1044,988,2021-02-13
2021-02-10,중앙선,회기,21443,18891,2021-02-13
2021-02-10,중앙선,중랑,4952,4746,2021-02-13
2021-02-10,중앙선,상봉(시외버스터미널),5411,5543,2021-02-13
2021-02-10,중앙선,망우,6744,6768,2021-02-13
2021-02-10,중앙선,양원,1142,1111,2021-02-13
2021-02-10,중앙선,구리,12092,12657,2021-02-13
2021-02-10,중앙선,도농,8596,8058,2021-02-13
2021-02-10,중앙선,양정,633,576,2021-02-13
2021-02-10,중앙선,덕소,4910,5019,2021-02-13
2021-02-10,중앙선,도심,2084,1636,2021-02-13
2021-02-10,중앙선,팔당,717,744,2021-02-13
2021-02-10,중앙선,운길산,507,486,2021-02-13
2021-02-10,중앙선,양수,1370,1464,2021-02-13
2021-02-10,중앙선,신원,120,132,2021-02-13
2021-02-10,중앙선,국수,534,568,2021-02-13
2021-02-10,중앙선,아신,437,455,2021-02-13
2021-02-10,중앙선,오빈,227,235,2021-02-13
2021-02-10,중앙선,양평,2140,2644,2021-02-13
2021-02-10,중앙선,원덕,299,310,2021-02-13
2021-02-10,중앙선,용문,1804,2200,2021-02-13
2021-02-10,중앙선,지평,38,63,2021-02-13
2021-02-10,분당선,매교,2235,2268,2021-02-13
2021-02-10,수인선,고색,3137,3001,2021-02-13
2021-02-10,수인선,오목천,2041,1869,2021-02-13
2021-02-10,수인선,어천,661,523,2021-02-13
2021-02-10,수인선,야목,204,208,2021-02-13
2021-02-10,7호선,먹골,9361,9089,2021-02-13
2021-02-10,1호선,서울역,35214,36627,2021-02-13
2021-02-10,1호선,동묘앞,7503,7749,2021-02-13
2021-02-10,1호선,시청,18621,18084,2021-02-13
2021-02-10,1호선,종각,29115,26937,2021-02-13
2021-02-10,1호선,종로3가,22756,20327,2021-02-13
2021-02-10,1호선,종로5가,21363,20630,2021-02-13
2021-02-10,1호선,동대문,10160,9042,2021-02-13
2021-02-10,1호선,신설동,13099,12259,2021-02-13
2021-02-10,1호선,제기동,17597,18130,2021-02-13
2021-02-10,1호선,청량리(서울시립대입구),20949,21417,2021-02-13
2021-02-10,2호선,시청,20872,19672,2021-02-13
2021-02-10,2호선,을지로입구,36286,35604,2021-02-13
2021-02-10,2호선,을지로3가,18641,18122,2021-02-13
2021-02-10,2호선,을지로4가,11369,11175,2021-02-13
2021-02-10,2호선,동대문역사문화공원(DDP),10144,10955,2021-02-13
2021-02-10,2호선,신당,12834,12864,2021-02-13
2021-02-10,2호선,상왕십리,12587,11579,2021-02-13
2021-02-10,2호선,왕십리(성동구청),14560,11792,2021-02-13
2021-02-10,2호선,한양대,5712,5542,2021-02-13
2021-02-10,2호선,뚝섬,18830,19864,2021-02-13
2021-02-10,2호선,성수,31451,34232,2021-02-13
2021-02-10,2호선,건대입구,29976,30767,2021-02-13
2021-02-10,2호선,구의(광진구청),21885,20773,2021-02-13
2021-02-10,2호선,강변(동서울터미널),28199,36285,2021-02-13
2021-02-10,2호선,잠실나루,13215,12557,2021-02-13
2021-02-10,2호선,잠실(송파구청),58681,59025,2021-02-13
2021-02-10,2호선,잠실새내,19270,19693,2021-02-13
2021-02-10,2호선,종합운동장,5776,6104,2021-02-13
2021-02-10,2호선,삼성(무역센터),43547,43511,2021-02-13
